ID,Upvotes
262103,161.4
333468,143.1
260542,17.2
137293,1.2
248528,28.7
203315,13.8
460743,13.9
241541,10.9
417649,9.3
438934,581.4
19684,12.1
341219,86.7
384632,85.9
194278,5.2
261865,424.9
2404,4.8
354666,130.9
172097,30446.5
274551,336.5
134050,672.8
87320,29.2
24483,14.0
412902,49.4
178735,30.1
212424,80.3
322161,392.1
29032,93.7
433040,12.9
251564,3.1
325847,699.7
389377,2.4
77419,74.3
458500,24.4
61906,127.0
236426,866.6
81345,102.7
108372,9.5
240338,497.3
160817,24.2
1392,26.7
232628,9.2
107577,182.8
86407,206.2
52433,20.8
225986,21.8
29068,2.8
91316,57.7
25881,26.9
364230,23.3
288476,6.7
145109,1251.6
280643,24.6
56704,62.2
300367,37.5
366821,13.0
436009,15.1
447476,98.1
198465,93.0
214886,20.9
292873,14.5
235416,24.2
343781,265.3
165494,7.9
158331,188.9
166533,4.3
358679,39.2
460381,36.4
464823,46.9
366626,16.4
342772,1.8
448033,215.6
95011,42.4
393675,269.2
8960,10.0
377924,5.9
223087,1163.3
424912,2.3
407458,98.9
48025,134.3
152179,53.8
107705,7.0
432705,27.8
310737,236.6
304610,7.9
30428,8.8
454543,35.7
289751,4.9
308425,893.6
296085,0.6
298300,56.0
1186,8.6
323226,2.7
437714,14.3
77120,1.3
240832,60.8
242923,151.8
2505,1468.3
50369,107.2
306989,3.1
34546,4.6
23021,11.5
247177,229.8
13468,44.0
413670,32.1
286862,54.9
29221,32.2
467280,21.6
274644,4.7
204078,4.3
401071,38.2
470789,29.7
412436,42.7
374529,18.1
25665,14.4
76293,46.7
327478,45.1
455905,28947.5
307825,11.5
447038,46.7
302412,13.5
9316,144.8
316274,3.4
361606,53.5
225256,354.4
458890,39.4
62226,34.1
466590,49.4
440808,326.0
307773,182.9
299958,2908.8
152333,30.0
219415,29.7
282556,5.4
77015,421.0
143391,1913.9
189113,1.2
210615,12.5
401487,13.9
437320,115.2
93500,138.4
118903,23.2
396808,3.1
267568,37.2
264325,19.6
348790,10.0
328659,274.7
134486,12.4
188277,30.0
322908,1671.8
110752,67.2
71625,44.7
301491,15.4
153676,26.6
94654,27.2
139351,159.9
134160,96.2
27740,128.3
167264,20.9
97556,38.7
408060,106.1
334372,59.6
67739,175.9
294624,1269.5
337232,16.6
126786,228.4
188074,291.8
453472,15.9
375981,3.5
95857,2.2
251495,204.0
1600,18.6
84431,114.3
120613,31.5
374348,1909.2
290811,2.8
427085,117.3
231355,28.8
270549,7.1
458260,4.2
357286,24.8
215023,32.9
141168,9529.8
325566,807.7
244085,74.2
89847,15.4
92813,157.6
352182,14.3
302641,1.4
418548,151.3
258369,88.8
146680,1296.6
429396,112.1
450841,7.8
155402,986.2
160541,26.8
220366,1.9
13430,7.4
419316,7.2
211758,20.8
57393,5.8
348756,54.5
266455,251.7
379335,3.0
303625,21.5
62870,23.4
451251,63.5
374324,254.5
115105,90.6
354951,8.8
151438,172.7
291184,545.0
73732,4.9
287304,12.9
19967,7.3
284551,45.2
382661,8.9
355546,40.8
343308,3.5
330164,63.2
119453,11.6
57049,5.8
248235,95.4
139847,2847.4
85332,10.6
240985,1144.9
95050,35.1
458180,385.0
39235,129.7
182821,1328.0
360602,10146.7
224921,13.7
54406,79.7
297239,47.3
415959,41.7
280361,235.3
334001,121.4
75888,151.1
168321,31.4
303744,1511.9
258219,21.7
298301,1007.1
430933,14.1
436282,909.0
71420,13.1
57,263.8
325046,2768.6
451463,520.2
429346,2334.4
200431,1085.3
269612,6.4
321878,19.6
92396,9.5
10358,10.5
189386,1351.4
404538,23.3
83137,40.3
173902,36.8
98325,230.1
244877,164.6
93394,8.4
247969,31.3
67618,90.7
351127,623.5
86332,34.1
463738,19.0
139055,8.3
444222,2.6
222310,472.7
331405,21.0
186646,17.7
24456,13.1
363728,29.5
171156,166.8
14341,3.1
433574,5553.5
338087,1.0
11481,19.8
50857,43.6
225635,1410.9
104234,7.9
389948,49.1
218346,1284.5
44245,17.3
147479,551.1
126782,1.4
324882,463.5
409330,284.3
7635,25.2
366248,105.6
322732,381.4
216915,29.3
250818,190.4
191388,360.9
47731,58.3
95713,25.3
425583,9.6
240803,9.1
268996,30.9
390978,23.0
342135,208.9
57934,0.6
52577,48.5
206666,5.6
457235,4.4
219884,293.0
81596,222.2
45361,86.5
178389,2.5
88179,46.9
431074,121.9
11833,178.6
12770,3.8
335108,21.9
157524,6.8
334783,45.4
10517,9.3
43915,52.3
212995,1061.0
109028,81.7
329399,7386.2
282202,74.5
102985,112.9
256741,1.1
285039,2839.0
58780,23.4
314469,16.0
91858,182.6
373814,16.6
324498,25.6
35116,79.7
236698,408.3
108520,35.1
195092,130.4
262306,28.0
106443,14.9
85450,1119.6
213473,13.4
401333,7.2
72070,83.3
210912,0.9
172238,30.6
183391,11.6
115886,9.9
101989,6.8
205454,39.6
195839,10.4
8202,1.5
204530,9.9
50182,317.7
440555,228.5
425607,1.5
409655,140.0
456590,38.9
279012,17.4
199135,81.0
302840,133.5
366341,19.8
294952,5.0
379162,16.6
311376,181.5
159302,176.7
321866,2.9
247306,28.2
467586,845.6
312145,14.7
327399,857.6
448182,2.5
386523,10.5
333078,28.6
344706,129.2
310644,58.4
355852,17.1
283719,20.2
313035,17.4
221994,329.2
294259,20.3
197514,2.7
142905,30.2
88100,6.4
266343,150.8
274971,46.1
127306,144.7
277219,26.8
252308,446.4
362600,91.3
413953,33.4
10938,20.4
176153,77.5
321169,64.0
130176,2.8
182460,9.9
105579,20.7
379947,46.8
190531,50.0
309639,162.9
242418,74.7
453348,436.1
405351,21.8
179735,7.5
231448,2.2
113581,319.5
307288,32.5
416722,29.0
187650,703.9
372742,160.9
143940,18.6
361149,143.3
357125,21.7
180156,1736.3
164802,88.2
290521,7.8
169022,76.5
145570,132.6
5870,12.4
229156,163.5
262022,209.4
414668,29.0
118372,49.6
402755,87.4
96517,17.7
155985,15.5
124698,57.5
469366,321.0
742,48.9
197572,10.4
401407,520.5
29093,90.9
213249,25.8
286825,40.7
69771,1.0
462294,30.4
16841,234.4
82176,78.1
47048,56.7
382436,11.1
208775,34.0
300157,404.1
287256,174.8
55800,288.9
341535,21.9
108266,8.2
463449,833.8
348287,23.3
105754,27.1
273860,75.5
49260,31.4
44821,755.3
12948,26.4
61723,15.9
282085,4.3
362442,68.0
120247,37.6
127550,946.6
399820,32.8
291832,274.0
318871,9.9
62546,84.1
327842,479.3
77901,18.9
139430,27.4
239276,9.5
104431,11.1
205474,6.8
86267,16.1
41855,1419.2
64678,277.9
119791,3277.9
8107,10.7
1877,11.8
463425,543.2
124728,3.7
382802,16.4
11343,12.9
44064,1229.3
351045,35.0
299092,28.0
122667,30.5
57896,124.0
415963,21.9
432229,6.0
271044,20.5
349508,3.9
139329,13.9
391493,33.9
12911,33.0
411665,11.7
224124,110.8
438716,343.6
39161,47.1
186531,447.2
453667,58.6
387903,7.6
470466,4.1
249250,34.6
344719,2.0
408404,55.8
375161,32.4
133446,153.9
63814,26.4
3724,94.0
204655,17.0
246642,9.6
184695,254.9
1671,47.5
107857,29406.8
407739,4.5
373672,1.3
86402,441.1
272471,42.1
387100,10.9
352206,19.5
373038,19.9
294781,5.9
293480,82.0
445163,1.0
67653,30.6
448059,14.4
17849,172.3
201616,30.6
2321,118.2
351108,46.2
427104,85.1
283403,11.0
56096,73.0
210907,16.2
266262,20.2
204445,73.9
29347,4.7
295630,920.8
36581,18.7
167037,30.5
93532,11.5
228393,7.1
373579,590.3
430503,43.6
407415,48.5
122950,15.6
332318,26.3
369104,40.7
382326,2732.9
352994,47.7
357420,81.3
84903,21.6
100728,210.3
240761,88.7
261681,1.3
191450,9.9
458515,25.1
470535,12.0
397224,34.3
284468,18.1
445130,89.4
16603,32.8
200170,184.1
206048,31.3
331671,25.4
127358,33.2
96067,184.7
205853,33.8
359583,26.0
381060,45.0
399783,70.7
277755,79.8
187478,316.7
311805,47.9
408697,112.6
220913,1.1
25032,59.3
374491,28.7
103999,131.7
439174,33.8
445058,188.9
300918,8.1
103736,17.0
308120,29.9
146293,20.2
375738,7.0
147309,51.2
43182,28.7
324683,170.5
403987,111.5
375184,37.1
13208,24.5
467393,14.6
159901,2.1
181072,138.3
160865,28.0
260160,7.7
109108,528.3
312736,348.4
298272,51.3
321404,21.9
155619,53.2
462019,0.9
175684,0.5
420231,7.2
388911,63.4
229091,181.8
198689,7.5
356,34.4
406094,55.0
177953,161.9
350103,43.1
413434,71.7
325624,10.8
205499,153.8
79284,401.4
162934,41.2
383153,12.2
382883,382.0
74952,50.7
382775,728.0
39030,6.1
271023,131.7
387684,9.3
376743,16.4
376048,18.3
92578,21.6
319984,23.3
227002,18.2
159995,61.6
231300,36.1
203608,323.2
189683,34.1
386652,16.3
143203,13.5
147326,47.4
184586,15.8
223763,36.4
426958,184.4
102405,17.1
403960,1.7
355978,2017.8
52788,13.6
215861,34.6
19432,232.2
262142,344.8
34634,21.3
240552,11.4
353332,24.8
8942,21.5
322677,81.6
206993,1232.6
269989,39.7
46938,238.7
349283,26.8
328668,87.6
319466,14.1
36290,14.3
283189,22.1
39011,15.1
457567,418.4
310878,163.9
76196,80.2
305308,83.6
77584,103.5
242521,9.5
72823,67.5
449940,26.3
132973,16.6
136865,13.8
89749,70.3
208712,1934.3
241222,54.8
100665,256.0
427095,960.7
43935,1.1
292092,145.9
323687,94.5
26031,19.5
404464,305.5
220286,41.3
446089,179.3
427334,18.4
404021,3.0
341670,6.3
110909,9.4
12008,5.0
204630,20.9
298443,30.0
235487,7.2
70558,17.4
167744,42.5
314727,70.2
41700,4.3
269964,25.9
155281,30.9
428963,9.6
158197,7957.6
114148,56.6
437242,12.3
151044,9.8
95787,69.7
228001,253.3
102225,18.6
97884,45.3
217091,151.1
146065,5.8
184760,48.9
105393,155.3
161764,18.3
290463,31.5
361267,5.0
379897,11.4
72734,6.5
369117,14.0
168077,20.8
254850,30.3
393748,184.2
187498,4712.3
466826,25.9
242966,236.8
293717,31.8
204671,776.5
251571,514.6
12784,17.8
328434,104.8
420931,472.1
112535,9.1
59725,12.0
180846,52.4
466363,35.3
154910,53.3
205495,13.7
177679,15.9
95602,306.5
390684,16.1
115241,21.6
33771,44.6
286740,0.3
334095,145.8
9729,12820.2
333585,6.3
411746,11.4
101977,81.0
456673,2.6
301064,53.5
308661,65.5
310840,2.5
107244,42.0
78691,2745.0
424127,39.7
23474,47.1
305625,7.9
465983,13.1
18619,9.7
349069,99.9
12187,1.8
137156,109.9
386797,41.1
57587,83.9
282545,13.6
157858,79.4
365114,63.7
381809,31.6
238054,722.2
198010,541.9
301350,611.8
459281,4.8
365540,80.3
276748,154.1
35929,27.7
256849,2069.0
453151,148.5
435421,38.3
291030,105.8
58923,16.0
421444,13.8
123774,27.9
301307,94.8
317098,61.8
78156,20.8
192608,153.0
200191,2.2
323903,3321.2
364184,3932.4
51988,74.4
174703,16.2
452535,21.8
111485,138.8
373165,50.7
159022,94.1
262571,0.3
329780,38.4
146554,6.3
16601,1311.0
232511,6.0
267511,77.6
36187,21.5
406502,33.3
30845,30.3
24255,9.5
432480,543.9
125632,8.7
362493,7.8
185631,3.2
139075,31.9
200576,1.9
186357,77.3
108398,213.8
433697,16.8
176601,22.0
142035,4610.6
354082,11.3
166362,34.5
388990,9.2
117955,17.0
262004,27.5
96037,26.4
43910,159.2
136996,11.4
200422,117.0
138038,19.4
349123,128.0
241027,250.3
159982,159.9
63997,65.6
234788,42.8
391449,12.5
462878,2.5
442536,29.9
363178,79.6
89808,35.0
134790,743.3
356853,430.2
312210,8.5
95746,54.4
171895,22.6
409101,5.3
364494,1.8
334183,34.2
82085,39.2
424703,37.7
203924,31.7
418401,6881.7
74209,58.1
353536,116.5
16164,66.4
337343,2640.8
156183,9542.3
228231,42.0
273033,20.4
78673,15.5
229931,6.5
347907,21.9
252295,45.3
140023,28.9
20219,24.0
2439,6.3
174321,101.3
182998,26.5
292347,8.4
398293,94.6
310258,29.4
448652,21.2
198654,110.7
315105,188.9
350061,74.0
103310,130.9
193000,40.9
124821,40.0
339468,41.8
208038,173.4
91841,1.2
426086,295.3
226274,1098.2
330318,24.5
92183,12.3
146231,17.2
275737,374.7
442397,12.6
337437,238.4
116458,1.8
114497,91.4
408172,304.4
108760,261.5
436242,247.9
335941,20.4
302306,75.2
241240,1517.0
253348,14.7
153766,89.9
311251,10.7
213284,130.0
347912,105.7
433989,103.5
302454,11.3
443481,162.0
386884,21.9
410025,10.6
398967,260.1
305536,14.9
14785,3.2
273039,100.8
134358,16.5
263895,5.9
170716,52.5
144638,14.6
166951,114.5
192379,109.9
20505,21.1
211842,1.2
91520,12.7
37033,50.8
124521,5.7
467433,244.7
38365,8.1
736,0.7
332163,60.0
198295,2777.4
337374,21.7
321409,11107.5
165570,24.6
167937,77.2
212203,251.7
121262,11.3
85228,11.8
58006,34.1
261827,4.8
283737,206.9
125396,32.5
434443,30.9
6241,10.9
93918,32.8
167003,15.5
109304,91.0
373796,27.6
219440,172.9
74010,167.9
159560,36.1
219282,10.9
137414,1.9
19044,70.4
279239,546.4
287237,2.9
297321,669.1
157145,30.4
153522,16.4
403543,0.5
250142,9.3
193084,34.0
163361,40.4
40405,70.6
416317,131.6
323617,42.2
245008,2.5
51040,26.8
208959,179.6
422409,2.2
273512,51.4
259974,21.9
351427,148.5
451162,169.5
432505,37.0
336096,6.1
162547,110.4
430819,154.3
426180,48.5
230038,4433.3
132219,2.4
345747,6.0
205316,31.3
305164,13.3
400723,137.0
20986,25.4
350776,2.7
269168,68.9
438092,501.3
350753,26.1
239913,175.9
29355,12.2
387564,17.9
378566,44.0
196235,133.4
375325,53.2
336264,14.8
67302,8.5
12401,84.6
3729,161.5
218671,6.1
207271,42.5
331193,181.9
170138,50.0
452701,38.7
15839,48.2
181448,13.0
353860,90.1
240126,235.8
220033,41.7
221194,9.6
412317,5.1
138015,2.4
83314,36.8
102658,37.0
207957,220.1
285448,145.1
59046,28.2
117003,29.7
280266,34.5
89178,8.1
451099,23.5
327707,1412.5
432757,26.5
338244,338.5
88470,33.3
91371,89.8
437289,233.7
67345,15.9
179433,17.1
123128,2.8
35346,17.1
415479,7.8
448286,22.3
70835,94.6
390257,2404.5
36835,78.2
126077,387.9
376858,1.0
138848,67.2
76712,13.5
240287,3.9
427759,35.9
362780,206.0
94806,10790.9
189318,32.1
362235,10.6
390118,46.9
149385,32.2
427222,37.1
210662,8.2
462219,556.8
151594,181.8
140953,25.2
176605,7.9
207367,44.0
196378,50.0
315452,12.3
298668,6.5
351106,26.4
442723,8.1
248132,8.4
93490,99.2
18574,118.4
265670,140.4
313804,42.4
138847,1.1
126356,487.8
184787,57.7
376627,91.0
335258,2.4
145809,48.7
106638,14.7
432283,18.6
392747,13.5
222033,27.0
112686,245.1
41744,2.3
434774,41.5
251603,34.5
360417,55.0
384636,6.7
324966,13.4
424025,18.1
399084,35.5
10717,27.8
79785,36.8
53531,27.5
292600,15.3
117260,322.2
27176,39.9
448290,22.5
54879,21.5
409335,319.4
161100,738.0
174316,9.0
155649,3.2
383853,6.1
308448,18.8
129187,958.6
7036,5.2
440020,16.1
31540,26.4
103454,14.4
351928,3982.1
67975,1193.4
136613,185.6
113822,53.3
53439,37.2
143574,83.3
452675,494.5
260093,16.1
76839,3.6
278370,29.0
305369,44.1
286743,19.7
416744,333.9
304738,19.7
163697,916.4
468642,118.1
191338,4618.3
383220,10.9
4205,19.6
436444,8.5
418330,8.6
88787,43.3
137595,316.6
227339,19.5
48658,3.6
120851,17.5
60367,48.9
20607,39.7
404202,63.6
336085,19.7
60068,36.2
68921,101.8
130238,8.6
376556,6.2
187242,35.3
195028,174.2
155220,22.3
118616,1017.3
37639,48.9
197634,140.4
132621,32.5
260169,836.7
442168,8.7
405771,106.8
391070,17.7
309889,2.2
223766,10.4
228166,1195.9
457590,55.0
254195,1244.7
370053,13.8
17974,258.7
172704,0.4
203665,15.4
450450,55.8
168109,77.2
150468,14.3
359928,73.1
293288,8.6
259200,400.3
193133,73.7
321447,53.3
190599,8.3
46515,874.0
299539,0.3
205222,196.1
246114,91.8
468927,28.7
82662,383.7
367896,55.5
244444,44.3
371003,26.3
159851,14.2
68370,9.0
313293,498.1
213339,692.7
303355,75.9
415154,94.4
40462,55.3
252064,26.3
246110,5.5
54828,15.5
100069,118.3
420203,11.4
90177,3.2
372802,3.5
434315,8.3
265801,199.2
297871,9.4
436270,470.8
113982,45.2
378839,93.8
449688,159.8
265104,105.1
329488,98.9
437688,12.2
252709,52.2
275104,24.9
224269,8.0
177246,5.6
441877,24.4
57751,8.5
36013,37.4
114281,449.2
85881,162.1
84368,41.1
402330,50.9
457676,18.3
189869,29.4
15343,57.0
217381,48.4
329997,67.8
357757,248.9
120069,86.7
201318,43.1
395512,2.7
193320,58.6
19556,11.1
318691,59.2
36035,24.5
77632,1.4
212746,34.0
257847,52.5
53355,111.8
305216,649.8
460599,60.0
2008,68.6
309266,4.7
24333,10.1
446496,71.9
104779,1769.0
142529,26.2
119249,49.0
321590,125.7
352887,2.8
355578,13.1
255569,24.7
371449,13.3
298277,6.9
265274,14.8
88645,68.8
12610,3.4
221522,725.8
87312,76.9
147881,14.3
50175,4.1
334349,10.6
304844,0.7
183020,996.7
318307,35.2
239939,33.7
192171,6.0
341907,1012.3
195498,26.1
274125,16.0
302952,192.3
459638,75.7
134777,5.5
13483,28.7
417464,34.0
275685,4.8
388718,286.4
188838,46.2
172181,92.2
136296,72.2
371868,10.5
88096,2.3
353516,18.2
291866,76.7
467846,55.4
366457,18.0
349792,0.7
406698,69.7
368687,2.8
291858,2.8
418508,21.2
101958,18.9
182390,13.5
73334,15.6
290070,9.1
392514,14.5
218107,9.5
359558,906.6
329821,6.3
147152,45.5
465637,212.2
284627,7.9
165603,5.6
135403,16.0
66229,73.1
351685,216.4
382323,6490.2
470511,15.9
125181,308.0
53256,8.1
167328,104265.8
439726,18.4
330210,337.8
6247,236.3
280951,193.7
214275,23.1
446043,11.0
362081,16684.9
245837,8.7
50325,229.2
166114,118.3
191091,4.4
385712,1.4
376637,4.5
325757,406.9
311709,32.2
15524,48.0
110805,1299.4
137955,17.4
275122,11.5
8916,8.3
171252,354.0
251144,167.5
302020,54.6
318407,3.5
415042,24.0
331788,6.7
180033,2.2
65468,19.7
40268,10.1
300587,103.1
219005,3.2
239834,115.4
365288,28.6
218021,390.6
161921,48.9
413945,18.4
207111,26.5
88135,442.0
250290,47.2
462955,21.4
381140,622.3
126978,191.0
215231,42.9
85845,11.8
411065,11.4
169899,11.5
220212,19.9
418598,4.5
347592,19.2
110295,2.6
428775,197.2
318454,26.7
209685,7.5
206751,8.0
148133,44.4
14902,419.6
74130,77.6
79103,45.1
60864,11.3
358330,11.5
42255,4.7
69918,25.9
243781,87.1
294432,5.2
466056,593.4
258243,7.0
268760,169.5
383150,780.1
288337,12.9
165527,731.4
424753,39.7
74128,73.7
365297,66.1
36281,12.5
83971,82.1
268010,3.9
363082,1739.0
89227,39.6
279403,14.5
229526,106.4
33675,1.5
437967,1290.3
319917,75.0
87262,28.6
450077,282.5
20293,3.5
131105,357.8
185610,20911.8
61151,1302.5
337501,89.6
147619,10.1
194100,165.2
328313,29.3
278781,7.6
457661,147.6
61308,1067.7
37627,896.9
197177,7.0
386364,25.0
450019,61.0
444732,24.7
112288,66.0
249042,2.7
51809,199.2
357731,51.0
167989,103.4
287784,2.8
444570,7.0
195774,7.9
393596,145.1
45515,20.8
393707,137.0
127191,22.8
175856,17.5
227088,56.0
277958,67.8
72187,26.1
104886,67.1
101907,21.4
317466,4.8
89000,5.0
366713,50.5
350009,1.0
463313,3.8
208230,8.8
46804,739.9
459122,18.1
266073,0.5
340803,9.6
37299,26.5
25544,143.9
97820,115.7
77335,4.8
280790,24.4
423755,32.6
258418,0.3
1135,21.1
396631,37.9
117347,32.3
218057,2550.1
367738,111.4
254851,77.9
378331,40.6
129709,24.4
313845,15.5
166987,382.0
411504,8.7
469852,140.7
319971,68.8
34077,35.5
362245,6109.2
417409,3065.0
467634,261.2
69248,16.5
68856,5.0
37136,6.5
336358,9.2
287458,35.7
363702,26.6
89909,25.7
224538,10.4
24217,49.7
257004,26.3
80523,31.7
29380,6.6
273686,201.9
226483,50.2
195308,25.4
230556,16.1
242052,57.1
138554,39.7
231770,17.3
16074,145.4
359340,15.4
359205,23.9
433710,4.0
207029,5.5
61627,52.6
101834,22.1
151604,22.5
65653,441.7
264992,119.7
415492,12.3
100313,17.6
193841,13.2
82141,21.2
71464,28.8
209550,176.4
53388,25.7
370708,38.0
455254,13.2
127101,131.8
150570,30.7
243571,92.2
67388,96.4
414956,59.2
407765,117.2
271273,912.7
159790,7.6
81380,21.8
177855,30.8
204234,118.4
18393,57.7
38968,5.9
266984,65.1
418417,12.4
160690,1395.3
97281,338.1
419814,601.6
280966,3011.9
354612,202.4
258463,29.7
74355,46.7
365874,6.2
282059,86.3
63178,12.5
429022,237.8
323881,15.3
357274,18.3
107973,4.7
386536,7.2
53465,64.7
361392,318.0
247715,14.6
7150,21.2
310163,31.2
360767,27.1
320545,5.0
326500,3.6
140213,125.7
69277,34.9
56178,12.1
69637,13.6
287978,22.9
380899,3203.0
270388,1730.3
442261,8.6
137936,32.7
354622,26.0
211091,2.3
441925,165.0
118728,6.9
422107,10.3
175047,2897.6
454743,13.4
192115,57.5
467809,6.3
61421,3531.1
235311,66.7
377304,3.0
268472,1982.7
114401,102.2
280000,14.1
294535,10.0
348069,192.6
325796,50.5
100278,142.0
246121,9.2
429737,0.6
307400,235.4
308333,45.3
279905,84514.4
375501,1.5
168095,753.5
302688,6.7
379113,30.7
453685,22.9
296161,19.9
295500,26.1
305444,64.3
186197,32.5
227939,13.3
160423,7.6
254570,30.8
273712,56.6
62228,18.0
383058,572.3
93579,585.0
206398,15.1
120845,33.7
404753,14.5
25640,190.9
101481,33.2
365298,1107.7
110435,83.2
269432,832.0
233401,543.8
339476,81.6
320614,29.9
261009,18.4
188607,9.0
52981,10083.4
272441,20.9
232704,428.7
160861,16.6
333145,23.8
41453,369.6
124888,13.9
287934,16.2
224883,304.9
394541,8.4
278486,14.3
376904,3.1
323759,22.5
411373,12.0
97680,5.2
193152,2.7
228994,25.8
141746,55.4
136756,325.4
394557,77.3
387747,569.2
305066,86.8
409710,119.7
405910,275.8
351871,22.2
157659,11.6
244448,31.3
457668,113.6
44357,37.0
335199,358.5
434457,312.8
85067,88.6
142824,40.1
370744,1.3
151011,195.7
369289,56.1
174602,36.2
280162,140.8
410502,56.1
248241,27.4
256612,15.6
114028,30.8
190710,51.8
466770,2783.3
437425,12.7
171109,40.6
232346,13.9
10213,13.8
31894,337.4
321598,35.3
246730,2742.1
78724,6.2
193540,16.2
293805,1965.5
128642,429.9
407259,208.6
267398,392.8
190311,49.3
371609,57.8
145584,40.7
13609,145.0
449397,217.7
419261,4.4
147166,794.0
10170,26.6
243514,9.3
35419,7.6
455622,73.3
104975,28.4
11456,1.4
401449,18.4
32970,22.1
2985,61.2
187243,80.1
168717,87.5
318644,58.9
428503,3.3
471227,14.3
220026,14.1
130655,26.9
257153,2.9
122466,9.4
373213,36.1
363869,11.1
82949,1.1
79110,1240.5
360446,78.0
353707,15.5
83484,11.0
136767,4.5
142691,22.5
28699,21.6
160372,48.0
458310,249.7
348077,56.5
52363,62.4
315866,447.6
233233,35.0
464778,37.1
20504,3.6
460277,1076.5
302018,4.0
438396,60.6
307818,31.2
76080,23.7
360529,20.4
430870,36.0
353788,63.7
10324,86.9
163813,23.5
413019,4.2
296823,8.7
452448,26.2
179493,10.0
219057,314.9
395539,45.4
400631,571.7
278853,2786.0
320697,63.9
462046,1446.2
363578,21.5
353988,32.2
133824,7.5
423153,236.0
175013,4.6
289261,79.4
335645,2.0
193930,0.8
70485,46.2
290406,14.9
439111,32.8
115427,53.9
12613,12.0
46972,51.1
87950,83.1
211539,16.3
380156,128.4
371809,24.0
315853,3.9
428809,14.0
449673,9.4
101325,12.7
191804,617.4
170655,3.9
441552,241.4
190059,792.3
4613,139.8
30241,22.5
24351,11.1
287190,46.6
45535,1.3
220893,123.9
253935,116.3
5262,30.7
350427,42.8
78659,7.1
9535,43.7
60237,322.2
432316,53.0
463778,50.1
153029,17.2
113892,108.3
3005,7.3
85873,11.8
310150,31.4
329166,18.0
22128,2.9
463374,169.0
234476,277.1
57875,10.7
20809,64.1
333903,10.3
194820,2766.3
35710,3.5
205440,40.6
240160,326.0
253386,3.0
236261,906.2
109612,584.0
176801,114.5
249490,48.8
444961,18.7
468081,927.9
101323,28.0
268651,71.2
464113,28.8
41934,2.3
447576,27.1
200496,23.6
251132,79.3
249133,373.6
341221,17.4
307214,15.7
333213,16.4
98957,119.9
263641,182.2
157248,195.5
394153,36.3
261746,146.8
35776,2.6
454565,297.9
40015,19.7
339681,66.1
143917,169.0
217757,21.7
399389,4.7
266673,26.2
331905,153.5
318796,3.0
142696,45.8
180153,39424.1
81728,1521.7
27405,132.9
416371,1.1
446803,104.6
181578,55.1
401859,60.5
89705,344.2
87011,15.3
295516,112.9
446995,15.3
245806,25.5
110246,1127.2
234733,6.9
150164,8.4
338354,149.9
199804,8.0
137744,1.2
34751,24.7
157265,69.1
82243,333.0
248703,63.4
325799,25.8
372229,42.6
423076,25.2
369497,2.5
431242,857.0
381883,201.2
271416,450.5
64103,37.3
170903,5.3
124715,7.6
394566,51.8
46374,2.6
61811,7.9
348416,162.4
338437,568.6
307737,14.6
395659,15576.7
132252,1.7
29370,26.6
102544,17.8
205465,124.1
49111,157.8
235389,12.7
261515,93.5
244185,12.4
14832,28.3
291628,3.4
198975,19.9
12829,13.7
58956,45.6
234885,146.4
379916,35.1
52351,17.3
261392,19.5
411312,8.7
307395,32.1
373444,5.0
341770,13.4
49611,6303.7
410291,46.7
376071,24.5
101842,8.9
78625,12.9
168636,1159.7
393930,30.4
395324,14.9
58487,39.6
244025,17.1
457494,2.5
299154,1005.4
387401,15.9
379083,14.8
378415,9.5
297077,28.7
209100,14.5
121275,367.4
70391,73.4
440682,197.6
466213,43.1
262821,1391.9
117831,14.4
258430,207.1
373491,38.9
75536,63.4
133138,24.3
262858,15.3
162610,37.7
460783,738.5
381627,4.5
75676,62.3
218328,56.3
237946,13.2
439810,32.1
226031,1.4
17033,16.4
455217,11.5
137880,1.7
453567,49.8
206221,25.4
233814,8.5
194294,28.2
170390,126.2
243246,4.6
245957,58.0
371116,2.0
194358,75.1
83104,29.6
125150,6.7
145757,231.2
282476,49.7
201696,7.3
84001,188.4
321501,8.0
69114,6.5
143027,19.7
62677,11.5
181606,5.3
125726,150.9
407404,102.3
331727,119.9
182561,14.6
258821,66.0
61654,384.0
468271,13.2
125155,44.9
448814,1351.8
470795,117.1
61110,87.5
172798,1393.3
85714,20.9
312935,414.3
360859,83.2
290485,137.2
117605,47.5
95405,324.2
97209,544.7
70395,63.9
414501,154.6
91893,174.6
413111,10.4
291369,19.2
431995,125.1
352884,4.3
353508,136.3
125162,5.5
430144,5.6
257175,17.9
40129,25.6
170494,667.0
299733,24.2
109323,2.9
413488,158.9
84378,107.9
431459,14.4
186950,83.7
252677,7.3
69192,11.0
38984,12.2
317883,38.9
183860,26.2
134040,1.8
271957,362.6
163321,15.2
243527,7.7
268131,688.3
235313,110.8
213226,1349.6
388931,45.2
289090,138.8
396534,237.6
14945,38.5
95683,9.1
145249,49.5
127418,103.3
58068,37.3
429507,171.2
242099,97.5
377795,109.9
226823,404.1
290388,24.7
73673,10.5
331216,1.5
223071,16.0
160992,261.1
128979,115.9
364253,56.0
48983,27.6
24260,29.4
314589,10.1
188794,3041.8
348661,24.3
347867,169.7
126,61.2
232309,6.6
88285,47.7
387938,5.3
464328,36.0
301228,24.2
237152,208.7
379299,22.7
353146,5.5
333983,16.1
